METER_NO,DATE,PMAX_KW
2411290205,2026-04-03,685.92
2510014481,2026-04-03,148.96
2510014482,2026-04-03,39.8
2510014483,2026-04-03,13.5
2510014484,2026-04-03,190.4
2510178139,2026-04-03,119.7
2510178140,2026-04-03,45.2
2510178141,2026-04-03,18.88
2510203103,2026-04-03,176
2510203104,2026-04-03,170.72
2510203105,2026-04-03,65.7
2510203106,2026-04-03,3.3
2510203108,2026-04-03,124.4
2510203109,2026-04-03,44.8
2510203111,2026-04-03,41.6
2510203113,2026-04-03,236.8
2510203114,2026-04-03,113.76
2510203115,2026-04-03,33
2510203117,2026-04-03,34.48
2510203118,2026-04-03,36.48
2510203119,2026-04-03,3.36
2510203120,2026-04-03,210.08
2510203121,2026-04-03,53.4
2510203122,2026-04-03,12.08
2510203123,2026-04-03,51.92
2510203124,2026-04-03,368
2510203125,2026-04-03,5.28
2510203127,2026-04-03,10.84
2510203128,2026-04-03,710.5
2510203132,2026-04-03,60.08
2510203133,2026-04-03,8.04
2510203134,2026-04-03,2.24
2510224049,2026-04-03,21.45
2510224167,2026-04-03,15.43
2510317505,2026-04-03,20.73
2510317516,2026-04-03,0
2510317537,2026-04-03,3.02
2510389559,2026-04-03,0
2510389643,2026-04-03,14.71
2510389931,2026-04-03,12.7
2510633381,2026-04-03,18.56
2510633383,2026-04-03,34.76
2510633385,2026-04-03,18.66
2510633386,2026-04-03,52.5
2510633390,2026-04-03,42.48
2510633391,2026-04-03,14.6
2510633393,2026-04-03,801
2510633395,2026-04-03,22.6
2510633396,2026-04-03,100.8
2510633397,2026-04-03,34.08
2510633399,2026-04-03,96.6
2510633400,2026-04-03,146.4
2510633402,2026-04-03,16.2
2510633406,2026-04-03,15.48
2510633410,2026-04-03,34.5
2510633411,2026-04-03,771.2
2610026952,2026-04-03,538
2610026976,2026-04-03,18.96
2610126270,2026-04-03,0
2246006313,2026-04-04,4.76
2310396105,2026-04-04,415.84
2310396106,2026-04-04,332
2310396107,2026-04-04,537
2310396108,2026-04-04,33.52
2310396110,2026-04-04,402.56
2310396111,2026-04-04,259.36
2410121326,2026-04-04,61.2
2410121353,2026-04-04,59.36
2410121371,2026-04-04,28.96
2410121424,2026-04-04,0.36
2410121454,2026-04-04,36.16
2410121457,2026-04-04,65.92
2410121574,2026-04-04,151.68
2410131378,2026-04-04,93.4
2410131383,2026-04-04,56
2410131384,2026-04-04,279.4
2410131387,2026-04-04,89.4
2410131547,2026-04-04,25.29
2410320615,2026-04-04,2077.6
2410883988,2026-04-04,1
2410883991,2026-04-04,14.9
2410883993,2026-04-04,39.9
2410883994,2026-04-04,6.72
2410932742,2026-04-04,620.16
2411087432,2026-04-04,1.44
2411087433,2026-04-04,55.5
2411290205,2026-04-04,650.16
2510014481,2026-04-04,146.96
2510014482,2026-04-04,45.92
2510014483,2026-04-04,10.5
2510014484,2026-04-04,200.48
2510178139,2026-04-04,127.8
2510178140,2026-04-04,36.02
2510203103,2026-04-04,196.4
2510203104,2026-04-04,169.6
2510203105,2026-04-04,105.6
2510203106,2026-04-04,4.1
2510203108,2026-04-04,118.96
2510203109,2026-04-04,41.6
2510203111,2026-04-04,42.8
2510203113,2026-04-04,230.72
2510203114,2026-04-04,113.76
2510203115,2026-04-04,27.92
2510203117,2026-04-04,30.72
2510203118,2026-04-04,39.68
2510203119,2026-04-04,2.2
2510203120,2026-04-04,153.12
2510203121,2026-04-04,47.3
2510203122,2026-04-04,14.56
2510203123,2026-04-04,47.64
2510203124,2026-04-04,606.4
2510203125,2026-04-04,5.12
2510203127,2026-04-04,25.64
2510203128,2026-04-04,703
2510203132,2026-04-04,39.28
2510203133,2026-04-04,9.76
2510203134,2026-04-04,2.56
2510224049,2026-04-04,21.35
2510224167,2026-04-04,15.49
2510317505,2026-04-04,20.74
2510317516,2026-04-04,0
2510317537,2026-04-04,2.08
2510389559,2026-04-04,0
2510389643,2026-04-04,14.32
2510389931,2026-04-04,12.66
2510633381,2026-04-04,16.96
2510633385,2026-04-04,19.02
2510633386,2026-04-04,67
2510633390,2026-04-04,60.24
2510633391,2026-04-04,0
2510633393,2026-04-04,552
2510633395,2026-04-04,29.24
2510633396,2026-04-04,181.2
2510633397,2026-04-04,24.72
2510633399,2026-04-04,106.2
2510633400,2026-04-04,154.4
2510633402,2026-04-04,11.4
2510633406,2026-04-04,15.54
2510633410,2026-04-04,35.34
2510633411,2026-04-04,805.6
2610026952,2026-04-04,551
2610026976,2026-04-04,17.94
2246006313,2026-04-05,4.48
2310396105,2026-04-05,200.64
2310396106,2026-04-05,318
2310396107,2026-04-05,129
2310396108,2026-04-05,23.68
2310396110,2026-04-05,182.56
2310396111,2026-04-05,204.64
2410121326,2026-04-05,8
2410121353,2026-04-05,2.72
2410121371,2026-04-05,3.68
2410121424,2026-04-05,0.36
2410121454,2026-04-05,33.92
2410121457,2026-04-05,5.6
2410121574,2026-04-05,69.6
2410131378,2026-04-05,12.2
2410131383,2026-04-05,10
2410131384,2026-04-05,221.2
2410131387,2026-04-05,57
2410131547,2026-04-05,2.3
2410320615,2026-04-05,715.4
2410883988,2026-04-05,1.1
2410883991,2026-04-05,26.7
2410883993,2026-04-05,46.02
2410883994,2026-04-05,7.04
2410932742,2026-04-05,637.92
2411087432,2026-04-05,1.44
2411087433,2026-04-05,16.5
2411290205,2026-04-05,27.36
2510014481,2026-04-05,147.52
2510014482,2026-04-05,0.44
2510014483,2026-04-05,7.5
2510014484,2026-04-05,26.72
2510178139,2026-04-05,98.4
2510178140,2026-04-05,34.2
2510203103,2026-04-05,120.8
2510203104,2026-04-05,75.84
2510203105,2026-04-05,4.3
2510203106,2026-04-05,4.1
2510203108,2026-04-05,75.12
2510203109,2026-04-05,9.28
2510203111,2026-04-05,0.24
2510203113,2026-04-05,28
2510203114,2026-04-05,42.36
2510203115,2026-04-05,25.32
2510203117,2026-04-05,30.96
2510203118,2026-04-05,16
2510203119,2026-04-05,1.8
2510203120,2026-04-05,71.52
2510203121,2026-04-05,61.7
2510203122,2026-04-05,5.56
2510203123,2026-04-05,0.72
2510203124,2026-04-05,655.2
2510203125,2026-04-05,4.8
2510203127,2026-04-05,0.96
2510203128,2026-04-05,708
2510203132,2026-04-05,44.92
2510203133,2026-04-05,0.96
2510203134,2026-04-05,2.56
2510224049,2026-04-05,21.43
2510224167,2026-04-05,15.53
2510317505,2026-04-05,20.75
2510317516,2026-04-05,0
2510317537,2026-04-05,2.18
2510389559,2026-04-05,0
2510389643,2026-04-05,14.08
2510389931,2026-04-05,12.69
2510633381,2026-04-05,15.04
2510633385,2026-04-05,18.24
2510633386,2026-04-05,51.5
2510633390,2026-04-05,1.12
2510633391,2026-04-05,0
2510633393,2026-04-05,532.8
2510633395,2026-04-05,25.72
2510633396,2026-04-05,238.8
2510633397,2026-04-05,7.92
2510633399,2026-04-05,117.6
2510633400,2026-04-05,105.6
2510633402,2026-04-05,37.8
2510633406,2026-04-05,15.6
2510633410,2026-04-05,34.02
2510633411,2026-04-05,799.2
2610026952,2026-04-05,0.8
2610026976,2026-04-05,13.2
2246006313,2026-04-06,4.88
2310396105,2026-04-06,416.16
2310396106,2026-04-06,294
2310396107,2026-04-06,513
2310396108,2026-04-06,21.76
2310396110,2026-04-06,409.12
2310396111,2026-04-06,211.84
2410121326,2026-04-06,113
2410121353,2026-04-06,59.84
2410121371,2026-04-06,44.96
2410121424,2026-04-06,0.36
2410121454,2026-04-06,99.84
2410121457,2026-04-06,68.64
2410121574,2026-04-06,207.84
2410131378,2026-04-06,110.4
2410131383,2026-04-06,68
2410131384,2026-04-06,279.8
2410131387,2026-04-06,90.6
2410131547,2026-04-06,15.05
2410320615,2026-04-06,2205
2410883988,2026-04-06,1.7
2410883991,2026-04-06,23.3
2410883993,2026-04-06,49.74
2410883994,2026-04-06,9.28
2410932742,2026-04-06,581.28
2411087432,2026-04-06,31.92
2411087433,2026-04-06,84.5
2411290205,2026-04-06,510.48
2510014481,2026-04-06,220.64
2510014482,2026-04-06,61.64
2510014483,2026-04-06,17.7
2510014484,2026-04-06,204.16
2510178139,2026-04-06,99.6
2510178140,2026-04-06,54.84
2510178141,2026-04-06,0.24
2510203103,2026-04-06,193.6
2510203104,2026-04-06,192.8
2510203105,2026-04-06,100.5
2510203106,2026-04-06,4.2
2510203108,2026-04-06,94.32
2510203109,2026-04-06,44.48
2510203111,2026-04-06,40.72
2510203113,2026-04-06,294.56
2510203114,2026-04-06,125.76
2510203115,2026-04-06,38.04
2510203117,2026-04-06,37.28
2510203118,2026-04-06,29.44
2510203119,2026-04-06,1.96
2510203120,2026-04-06,216.32
2510203121,2026-04-06,56.1
2510203122,2026-04-06,12.28
2510203123,2026-04-06,36.08
2510203124,2026-04-06,457.6
2510203125,2026-04-06,47.68
2510203127,2026-04-06,15.84
2510203128,2026-04-06,858
2510203132,2026-04-06,45.44
2510203133,2026-04-06,8.96
2510203134,2026-04-06,2.56
2510224049,2026-04-06,21.66
2510224167,2026-04-06,15.45
2510317505,2026-04-06,20.71
2510317516,2026-04-06,0
2510317537,2026-04-06,2.1
2510389559,2026-04-06,0
2510389643,2026-04-06,14.74
2510389931,2026-04-06,12.65
2510633381,2026-04-06,21.44
2510633385,2026-04-06,19.5
2510633386,2026-04-06,63.5
2510633390,2026-04-06,41.44
2510633391,2026-04-06,17.2
2510633393,2026-04-06,813.6
2510633395,2026-04-06,26.48
2510633396,2026-04-06,172
2510633397,2026-04-06,178.08
2510633399,2026-04-06,129
2510633400,2026-04-06,167.2
2510633402,2026-04-06,9.6
2510633406,2026-04-06,15.54
2510633410,2026-04-06,31.98
2510633411,2026-04-06,786.4
2610026952,2026-04-06,72.6
2610026976,2026-04-06,23.58
2246006313,2026-04-07,4.84
2310396105,2026-04-07,466.24
2310396106,2026-04-07,305.2
2310396107,2026-04-07,1704
2310396108,2026-04-07,33.4
2310396110,2026-04-07,403.52
2310396111,2026-04-07,267.04
2410121326,2026-04-07,87.4
2410121353,2026-04-07,47.68
2410121371,2026-04-07,35.36
2410121424,2026-04-07,0.36
2410121454,2026-04-07,107.68
2410121457,2026-04-07,52.48
2410121574,2026-04-07,223.2
2410131378,2026-04-07,116.6
2410131383,2026-04-07,93.2
2410131384,2026-04-07,272.8
2410131387,2026-04-07,69.6
2410131547,2026-04-07,12.41
2410320615,2026-04-07,2434.6
2410883988,2026-04-07,1
2410883991,2026-04-07,22.1
2410883993,2026-04-07,48.84
2410883994,2026-04-07,9.6
2410932742,2026-04-07,632.64
2411087432,2026-04-07,38.16
2411087433,2026-04-07,50
2411290205,2026-04-07,675.6
2510014481,2026-04-07,223.92
2510014482,2026-04-07,25.56
2510014483,2026-04-07,15.6
2510014484,2026-04-07,199.52
2510178139,2026-04-07,114.3
2510178140,2026-04-07,61
2510178141,2026-04-07,29.92
2510203103,2026-04-07,133.6
2510203104,2026-04-07,200.64
2510203105,2026-04-07,118.9
2510203106,2026-04-07,3.3
2510203108,2026-04-07,117.76
2510203109,2026-04-07,43.68
2510203111,2026-04-07,42.08
2510203113,2026-04-07,327.36
2510203114,2026-04-07,118.68
2510203115,2026-04-07,47.08
2510203117,2026-04-07,36.48
2510203118,2026-04-07,30.08
2510203119,2026-04-07,1.48
2510203120,2026-04-07,237.92
2510203121,2026-04-07,54.2
2510203122,2026-04-07,15.4
2510203123,2026-04-07,36.56
2510203124,2026-04-07,416.8
2510203125,2026-04-07,8
2510203127,2026-04-07,15.76
2510203128,2026-04-07,703
2510203132,2026-04-07,39.36
2510203133,2026-04-07,10.88
2510203134,2026-04-07,2.56
2510224049,2026-04-07,22.3
2510224167,2026-04-07,17.31
2510317505,2026-04-07,20.99
2510317516,2026-04-07,0
2510317537,2026-04-07,2.08
2510389559,2026-04-07,0
2510389643,2026-04-07,15.76
2510389931,2026-04-07,12.63
2510633381,2026-04-07,16.64
2510633385,2026-04-07,24.24
2510633386,2026-04-07,73.5
2510633390,2026-04-07,40.72
2510633391,2026-04-07,15
2510633393,2026-04-07,879
2510633395,2026-04-07,23.36
2510633396,2026-04-07,180
2510633397,2026-04-07,188.88
2510633399,2026-04-07,160.8
2510633400,2026-04-07,156
2510633402,2026-04-07,14.1
2510633406,2026-04-07,17.4
2510633410,2026-04-07,36.6
2510633411,2026-04-07,768
2610026952,2026-04-07,451
2610026976,2026-04-07,29.4
2246006313,2026-04-08,4.96
2310396105,2026-04-08,481.28
2310396106,2026-04-08,298.8
2310396107,2026-04-08,507
2310396108,2026-04-08,33.48
2310396110,2026-04-08,361.44
2310396111,2026-04-08,279.36
2410121326,2026-04-08,128.2
2410121353,2026-04-08,37.28
2410121371,2026-04-08,33.44
2410121424,2026-04-08,2.04
2410121454,2026-04-08,92.48
2410121457,2026-04-08,57.6
2410121574,2026-04-08,212.96
2410131378,2026-04-08,128.8
2410131383,2026-04-08,110
2410131384,2026-04-08,320.6
2410131387,2026-04-08,59.4
2410131547,2026-04-08,11.9
2410320615,2026-04-08,2377.9
2410883988,2026-04-08,1.6
2410883991,2026-04-08,34.6
2410883993,2026-04-08,46.86
2410883994,2026-04-08,9.92
2410932742,2026-04-08,603.12
2411087432,2026-04-08,48.84
2411290205,2026-04-08,653.52
2510014481,2026-04-08,238.08
2510014482,2026-04-08,59.72
2510014483,2026-04-08,14.1
2510014484,2026-04-08,204.96
2510178139,2026-04-08,41.1
2510178140,2026-04-08,52.8
2510178141,2026-04-08,0.28
2510203103,2026-04-08,139.2
2510203104,2026-04-08,222.24
2510203105,2026-04-08,122.7
2510203106,2026-04-08,3.4
2510203108,2026-04-08,127.12
2510203109,2026-04-08,249.6
2510203111,2026-04-08,42.88
2510203113,2026-04-08,318.24
2510203114,2026-04-08,136.08
2510203115,2026-04-08,43.76
2510203117,2026-04-08,35.76
2510203118,2026-04-08,22.4
2510203119,2026-04-08,1.76
2510203120,2026-04-08,241.44
2510203121,2026-04-08,74.6
2510203122,2026-04-08,13.6
2510203123,2026-04-08,42.72
2510203124,2026-04-08,361.6
2510203125,2026-04-08,11.84
2510203127,2026-04-08,24.48
2510203128,2026-04-08,709.5
2510203132,2026-04-08,56.16
2510203133,2026-04-08,8.8
2510203134,2026-04-08,2.56
2510224049,2026-04-08,21.66
2510224167,2026-04-08,17.39
2510317505,2026-04-08,20.99
2510317516,2026-04-08,0
2510317537,2026-04-08,2.05
2510389559,2026-04-08,0
2510389643,2026-04-08,15.84
2510389931,2026-04-08,12.64
2510633381,2026-04-08,16.96
2510633383,2026-04-08,0.84
2510633385,2026-04-08,29.88
2510633386,2026-04-08,82
2510633390,2026-04-08,72.4
2510633391,2026-04-08,15.2
2510633393,2026-04-08,904.8
2510633395,2026-04-08,26
2510633396,2026-04-08,101.6
2510633397,2026-04-08,46.32
2510633399,2026-04-08,106.2
2510633400,2026-04-08,147.2
2510633402,2026-04-08,13.5
2510633406,2026-04-08,17.46
2510633410,2026-04-08,39.12
2510633411,2026-04-08,814.4
2610026952,2026-04-08,236.4
2610026976,2026-04-08,29.04
2246006313,2026-04-09,4.48
2310396105,2026-04-09,553.92
2310396106,2026-04-09,297.2
2310396107,2026-04-09,1608
2310396108,2026-04-09,21.8
2310396110,2026-04-09,416.48
2310396111,2026-04-09,257.92
2410121326,2026-04-09,113.4
2410121353,2026-04-09,57.92
2410121371,2026-04-09,44.64
2410121424,2026-04-09,2.16
2410121454,2026-04-09,92.48
2410121457,2026-04-09,37.44
2410121574,2026-04-09,243.68
2410131378,2026-04-09,137.8
2410131383,2026-04-09,79.2
2410131384,2026-04-09,261.8
2410131387,2026-04-09,101.4
2410131547,2026-04-09,15.06
2410320615,2026-04-09,2345
2410883988,2026-04-09,1
2410883991,2026-04-09,25.7
2410883993,2026-04-09,49.62
2410883994,2026-04-09,6.72
2410932742,2026-04-09,704.64
2411087432,2026-04-09,48.76
2411290205,2026-04-09,637.68
2510014481,2026-04-09,234.8
2510014482,2026-04-09,42.56
2510014483,2026-04-09,17.7
2510014484,2026-04-09,212.64
2510178139,2026-04-09,51.6
2510178140,2026-04-09,51.2
2510178141,2026-04-09,22.32
2510203103,2026-04-09,162.8
2510203104,2026-04-09,165.12
2510203105,2026-04-09,80.6
2510203106,2026-04-09,3.4
2510203108,2026-04-09,108.88
2510203109,2026-04-09,43.68
2510203111,2026-04-09,43.36
2510203113,2026-04-09,320
2510203114,2026-04-09,121.44
2510203115,2026-04-09,35.6
2510203117,2026-04-09,31.92
2510203119,2026-04-09,3.04
2510203120,2026-04-09,212.32
2510203121,2026-04-09,40.6
2510203122,2026-04-09,11.32
2510203123,2026-04-09,38.56
2510203124,2026-04-09,499.2
2510203125,2026-04-09,10.72
2510203127,2026-04-09,36.6
2510203128,2026-04-09,725
2510203132,2026-04-09,52.36
2510203133,2026-04-09,11.08
2510203134,2026-04-09,2.56
2510224049,2026-04-09,21.75
2510224167,2026-04-09,15.98
2510317505,2026-04-09,20.97
2510317516,2026-04-09,0
2510317537,2026-04-09,2.02
2510389559,2026-04-09,0
2510389643,2026-04-09,14.2
2510389931,2026-04-09,12.63
2510633381,2026-04-09,16.64
2510633385,2026-04-09,25.38
2510633386,2026-04-09,101
2510633390,2026-04-09,61.28
2510633391,2026-04-09,14.9
2510633393,2026-04-09,803.4
2510633395,2026-04-09,26.6
2510633396,2026-04-09,163.2
2510633397,2026-04-09,47.76
2510633399,2026-04-09,104.4
2510633400,2026-04-09,163.2
2510633402,2026-04-09,13.2
2510633406,2026-04-09,16.08
2510633410,2026-04-09,34.8
2510633411,2026-04-09,762.4
2610026952,2026-04-09,6.2
2610026976,2026-04-09,41.22
2246006313,2026-04-10,5.12
2310396105,2026-04-10,486.24
2310396106,2026-04-10,322.8
2310396107,2026-04-10,1068
2310396108,2026-04-10,22.12
2310396110,2026-04-10,405.12
2310396111,2026-04-10,268.48
2410121326,2026-04-10,122.8
2410121353,2026-04-10,65.92
2410121371,2026-04-10,49.12
2410121424,2026-04-10,3.12
2410121454,2026-04-10,88.64
2410121457,2026-04-10,78.24
2410121574,2026-04-10,229.28
2410131378,2026-04-10,129
2410131383,2026-04-10,82.4
2410131384,2026-04-10,282.8
2410131387,2026-04-10,115.2
2410131547,2026-04-10,9.37
2410320615,2026-04-10,2359.7
2410883988,2026-04-10,1.7
2410883991,2026-04-10,33
2410883993,2026-04-10,48.24
2410883994,2026-04-10,9.6
2410932742,2026-04-10,576.72
2411087432,2026-04-10,48.84
2411290205,2026-04-10,562.8
2510014481,2026-04-10,132
2510014482,2026-04-10,71.68
2510014483,2026-04-10,14.7
2510014484,2026-04-10,218.08
2510178139,2026-04-10,42
2510178140,2026-04-10,61.02
2510203103,2026-04-10,220.8
2510203104,2026-04-10,225.76
2510203105,2026-04-10,72.6
2510203106,2026-04-10,3.2
2510203108,2026-04-10,101.52
2510203109,2026-04-10,36.48
2510203111,2026-04-10,43.88
2510203113,2026-04-10,325.28
2510203114,2026-04-10,147.84
2510203115,2026-04-10,34.64
2510203117,2026-04-10,34.08
2510203119,2026-04-10,1.36
2510203120,2026-04-10,259.52
2510203121,2026-04-10,55
2510203122,2026-04-10,13.32
2510203123,2026-04-10,55.96
2510203124,2026-04-10,550.4
2510203125,2026-04-10,9.44
2510203127,2026-04-10,19.2
2510203128,2026-04-10,861
2510203132,2026-04-10,52.12
2510203133,2026-04-10,10.48
2510203134,2026-04-10,2.56
2510224049,2026-04-10,21.78
2510224167,2026-04-10,15.41
2510317505,2026-04-10,17.31
2510317516,2026-04-10,0
2510317537,2026-04-10,2.36
2510389559,2026-04-10,0
2510389643,2026-04-10,14.53
2510389931,2026-04-10,12.65
2510633381,2026-04-10,32
2510633385,2026-04-10,26.4
2510633386,2026-04-10,68
2510633390,2026-04-10,42.08
2510633391,2026-04-10,14.4
2510633393,2026-04-10,898.8
2510633395,2026-04-10,30.84
2510633396,2026-04-10,165.2
2510633397,2026-04-10,16.56
2510633399,2026-04-10,124.2
2510633400,2026-04-10,151.2
2510633402,2026-04-10,8.4
2510633406,2026-04-10,15.48
2510633410,2026-04-10,35.04
2510633411,2026-04-10,820.8
2510633412,2026-04-10,3.9
2610026952,2026-04-10,17.8
2610026958,2026-04-10,0
2610026976,2026-04-10,27.96
2610126451,2026-04-10,0
2610159557,2026-04-10,0
2246006313,2026-04-11,4.72
2310396105,2026-04-11,432.32
2310396106,2026-04-11,334
2310396107,2026-04-11,1818
2310396108,2026-04-11,24.2
2310396110,2026-04-11,434.4
2310396111,2026-04-11,272.16
2410121326,2026-04-11,71
2410121353,2026-04-11,65.12
2410121371,2026-04-11,4.16
2410121424,2026-04-11,0.36
2410121454,2026-04-11,39.52
2410121457,2026-04-11,102.24
2410121574,2026-04-11,202.24
2410131378,2026-04-11,140.2
2410131383,2026-04-11,74.4
2410131384,2026-04-11,284.4
2410131387,2026-04-11,100.2
2410131547,2026-04-11,2.46
2410320615,2026-04-11,2266.6
2410883988,2026-04-11,1.1
2410883991,2026-04-11,27
2410883993,2026-04-11,51.36
2410883994,2026-04-11,9.28
2410932742,2026-04-11,674.4
2411087432,2026-04-11,25.04
2411087433,2026-04-11,15
2411290205,2026-04-11,503.76
2510014481,2026-04-11,139.28
2510014482,2026-04-11,14.56
2510014483,2026-04-11,13.5
2510014484,2026-04-11,202.08
2510178139,2026-04-11,38.4
2510178140,2026-04-11,52.7
2510203103,2026-04-11,206
2510203104,2026-04-11,203.2
2510203105,2026-04-11,89.1
2510203106,2026-04-11,3.3
2510203108,2026-04-11,116.08
2510203109,2026-04-11,40.8
2510203111,2026-04-11,41.68
2510203113,2026-04-11,329.12
2510203114,2026-04-11,133.32
2510203115,2026-04-11,36.64
2510203117,2026-04-11,32.72
2510203119,2026-04-11,1.48
2510203120,2026-04-11,202.24
2510203121,2026-04-11,47.3
2510203122,2026-04-11,12.28
2510203123,2026-04-11,37.2
2510203124,2026-04-11,416.8
